acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,0
0.176,https://api.spotify.com/v1/audio-analysis/7COXchtUOMd6uIT6HvmRaI,0.599,162583.0,0.733,7COXchtUOMd6uIT6HvmRaI,0.0,11.0,0.242,-7.058,1.0,0.203,102.211,4.0,https://api.spotify.com/v1/tracks/7COXchtUOMd6uIT6HvmRaI,audio_features,spotify:track:7COXchtUOMd6uIT6HvmRaI,0.534,
0.297,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,0.752,201661.0,0.488,5p7ujcrUXASCNwRaWNHR1C,9.11e-06,6.0,0.0936,-7.05,1.0,0.0705,136.041,4.0,https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C,audio_features,spotify:track:5p7ujcrUXASCNwRaWNHR1C,0.533,
0.322,https://api.spotify.com/v1/audio-analysis/0VWTSWZVask2dSMShSphvM,0.793,209266.0,0.551,0VWTSWZVask2dSMShSphvM,0.0,6.0,0.186,-5.909,0.0,0.0795,142.066,4.0,https://api.spotify.com/v1/tracks/0VWTSWZVask2dSMShSphvM,audio_features,spotify:track:0VWTSWZVask2dSMShSphvM,0.572,
0.704,https://api.spotify.com/v1/audio-analysis/6tsOcBnaKgzK22yEiqRh8P,0.892,158587.0,0.507,6tsOcBnaKgzK22yEiqRh8P,3.14e-05,0.0,0.109,-8.282,1.0,0.378,143.96,4.0,https://api.spotify.com/v1/tracks/6tsOcBnaKgzK22yEiqRh8P,audio_features,spotify:track:6tsOcBnaKgzK22yEiqRh8P,0.695,
0.44,https://api.spotify.com/v1/audio-analysis/4JP5xrNLDGEgPGaiGQ7yvV,0.717,165598.0,0.692,4JP5xrNLDGEgPGaiGQ7yvV,0.0,0.0,0.127,-3.839,0.0,0.115,116.87,4.0,https://api.spotify.com/v1/tracks/4JP5xrNLDGEgPGaiGQ7yvV,audio_features,spotify:track:4JP5xrNLDGEgPGaiGQ7yvV,0.712,
0.145,https://api.spotify.com/v1/audio-analysis/7eBqSVxrzQZtK2mmgRG6lC,0.759,268434.0,0.73,7eBqSVxrzQZtK2mmgRG6lC,3.06e-06,0.0,0.11,-7.985,0.0,0.0516,115.007,4.0,https://api.spotify.com/v1/tracks/7eBqSVxrzQZtK2mmgRG6lC,audio_features,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,0.74,
0.0529,https://api.spotify.com/v1/audio-analysis/0A5gdlrpAuQqZ2iFgnqBFW,0.813,173067.0,0.761,0A5gdlrpAuQqZ2iFgnqBFW,0.0119,10.0,0.337,-5.687,0.0,0.085,124.957,4.0,https://api.spotify.com/v1/tracks/0A5gdlrpAuQqZ2iFgnqBFW,audio_features,spotify:track:0A5gdlrpAuQqZ2iFgnqBFW,0.29,
0.934,https://api.spotify.com/v1/audio-analysis/1NJcg626wLln4pGHpiV7mf,0.351,200186.0,0.296,1NJcg626wLln4pGHpiV7mf,0.0,4.0,0.095,-10.109,0.0,0.0333,115.284,4.0,https://api.spotify.com/v1/tracks/1NJcg626wLln4pGHpiV7mf,audio_features,spotify:track:1NJcg626wLln4pGHpiV7mf,0.12,
0.0797,https://api.spotify.com/v1/audio-analysis/507tQXutCPYNFkpOq8tmKF,0.752,208812.0,0.706,507tQXutCPYNFkpOq8tmKF,0.000752,5.0,0.129,-6.274,1.0,0.0636,125.041,4.0,https://api.spotify.com/v1/tracks/507tQXutCPYNFkpOq8tmKF,audio_features,spotify:track:507tQXutCPYNFkpOq8tmKF,0.33,
0.387,https://api.spotify.com/v1/audio-analysis/3Tc57t9l2O8FwQZtQOvPXK,0.938,179889.0,0.311,3Tc57t9l2O8FwQZtQOvPXK,0.000126,1.0,0.104,-11.206,0.0,0.376,100.014,4.0,https://api.spotify.com/v1/tracks/3Tc57t9l2O8FwQZtQOvPXK,audio_features,spotify:track:3Tc57t9l2O8FwQZtQOvPXK,0.557,
0.00791,https://api.spotify.com/v1/audio-analysis/7ql71hBakyMi0Lxiq3Mugs,0.51,226747.0,0.835,7ql71hBakyMi0Lxiq3Mugs,0.0,3.0,0.219,-4.673,1.0,0.0447,140.024,4.0,https://api.spotify.com/v1/tracks/7ql71hBakyMi0Lxiq3Mugs,audio_features,spotify:track:7ql71hBakyMi0Lxiq3Mugs,0.435,
0.291,https://api.spotify.com/v1/audio-analysis/3pM5vFRWDEvLtX31BC8FOd,0.715,159153.0,0.5,3pM5vFRWDEvLtX31BC8FOd,0.0,9.0,0.557,-6.373,0.0,0.147,105.026,4.0,https://api.spotify.com/v1/tracks/3pM5vFRWDEvLtX31BC8FOd,audio_features,spotify:track:3pM5vFRWDEvLtX31BC8FOd,0.546,
0.0476,https://api.spotify.com/v1/audio-analysis/7K7MUBCnzgBAvMVW2RTWNs,0.752,163216.0,0.764,7K7MUBCnzgBAvMVW2RTWNs,9.44e-05,1.0,0.0543,-4.399,1.0,0.038,121.958,4.0,https://api.spotify.com/v1/tracks/7K7MUBCnzgBAvMVW2RTWNs,audio_features,spotify:track:7K7MUBCnzgBAvMVW2RTWNs,0.582,
0.269,https://api.spotify.com/v1/audio-analysis/2qfEcCkEo5NscA9GL7ER72,0.673,211040.0,0.687,2qfEcCkEo5NscA9GL7ER72,0.0,6.0,0.181,-5.295,0.0,0.0623,96.964,4.0,https://api.spotify.com/v1/tracks/2qfEcCkEo5NscA9GL7ER72,audio_features,spotify:track:2qfEcCkEo5NscA9GL7ER72,0.524,
0.0153,https://api.spotify.com/v1/audio-analysis/1wJRveJZLSb1rjhnUHQiv6,0.581,189487.0,0.662,1wJRveJZLSb1rjhnUHQiv6,0.0,9.0,0.111,-5.239,1.0,0.303,93.023,4.0,https://api.spotify.com/v1/tracks/1wJRveJZLSb1rjhnUHQiv6,audio_features,spotify:track:1wJRveJZLSb1rjhnUHQiv6,0.434,
0.455,https://api.spotify.com/v1/audio-analysis/5SHhPFh68OhUmuRPymKX9d,0.679,183428.0,0.572,5SHhPFh68OhUmuRPymKX9d,2.41e-06,5.0,0.127,-6.703,1.0,0.0781,92.859,4.0,https://api.spotify.com/v1/tracks/5SHhPFh68OhUmuRPymKX9d,audio_features,spotify:track:5SHhPFh68OhUmuRPymKX9d,0.542,
0.193,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,0.579,190947.0,0.904,1rqqCSm0Qe4I9rUvWncaom,0.0,5.0,0.064,-2.729,1.0,0.0618,82.014,4.0,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,audio_features,spotify:track:1rqqCSm0Qe4I9rUvWncaom,0.681,
0.258,https://api.spotify.com/v1/audio-analysis/1E6DEDWDKHoOW0fcFuDghV,0.697,165840.0,0.551,1E6DEDWDKHoOW0fcFuDghV,0.00551,11.0,0.124,-8.833,1.0,0.0815,89.0,4.0,https://api.spotify.com/v1/tracks/1E6DEDWDKHoOW0fcFuDghV,audio_features,spotify:track:1E6DEDWDKHoOW0fcFuDghV,0.219,
0.549,https://api.spotify.com/v1/audio-analysis/7FGq80cy8juXBCD2nrqdWU,0.632,170770.0,0.686,7FGq80cy8juXBCD2nrqdWU,0.0,6.0,0.2,-7.665,0.0,0.243,89.949,4.0,https://api.spotify.com/v1/tracks/7FGq80cy8juXBCD2nrqdWU,audio_features,spotify:track:7FGq80cy8juXBCD2nrqdWU,0.329,
0.606,https://api.spotify.com/v1/audio-analysis/5kfNriitmkNE8mUbZ7gbq8,0.551,210667.0,0.44,5kfNriitmkNE8mUbZ7gbq8,3.02e-05,10.0,0.11,-8.559,1.0,0.0985,167.923,4.0,https://api.spotify.com/v1/tracks/5kfNriitmkNE8mUbZ7gbq8,audio_features,spotify:track:5kfNriitmkNE8mUbZ7gbq8,0.341,
0.778,https://api.spotify.com/v1/audio-analysis/4QIo4oxwzzafcBWkKjDpXY,0.512,243725.0,0.128,4QIo4oxwzzafcBWkKjDpXY,0.00118,9.0,0.277,-17.827,1.0,0.313,109.102,4.0,https://api.spotify.com/v1/tracks/4QIo4oxwzzafcBWkKjDpXY,audio_features,spotify:track:4QIo4oxwzzafcBWkKjDpXY,0.0473,
0.0244,https://api.spotify.com/v1/audio-analysis/7j8K8PE1tO2TvhY15E8ZcD,0.837,188273.0,0.802,7j8K8PE1tO2TvhY15E8ZcD,0.00874,4.0,0.307,-6.507,0.0,0.188,127.008,4.0,https://api.spotify.com/v1/tracks/7j8K8PE1tO2TvhY15E8ZcD,audio_features,spotify:track:7j8K8PE1tO2TvhY15E8ZcD,0.453,
0.191,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,0.687,214290.0,0.792,2dpaYNEQHiRxtZbfNsse99,0.0,5.0,0.167,-2.749,1.0,0.0452,100.015,4.0,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,audio_features,spotify:track:2dpaYNEQHiRxtZbfNsse99,0.671,
0.0296,https://api.spotify.com/v1/audio-analysis/1RnlohkyhQQWiSxA8e4aHY,0.771,185497.0,0.654,1RnlohkyhQQWiSxA8e4aHY,0.0,8.0,0.163,-6.617,0.0,0.0374,140.108,4.0,https://api.spotify.com/v1/tracks/1RnlohkyhQQWiSxA8e4aHY,audio_features,spotify:track:1RnlohkyhQQWiSxA8e4aHY,0.878,
0.172,https://api.spotify.com/v1/audio-analysis/63cd4JkwGgYJrbOizbfmsp,0.68,194520.0,0.559,63cd4JkwGgYJrbOizbfmsp,0.0,0.0,0.318,-5.545,1.0,0.129,202.006,4.0,https://api.spotify.com/v1/tracks/63cd4JkwGgYJrbOizbfmsp,audio_features,spotify:track:63cd4JkwGgYJrbOizbfmsp,0.137,
0.449,https://api.spotify.com/v1/audio-analysis/3XF5xLJHOQQRbWya6hBp7d,0.672,180953.0,0.552,3XF5xLJHOQQRbWya6hBp7d,0.152,4.0,0.138,-10.512,1.0,0.174,150.469,4.0,https://api.spotify.com/v1/tracks/3XF5xLJHOQQRbWya6hBp7d,audio_features,spotify:track:3XF5xLJHOQQRbWya6hBp7d,0.259,
0.12,https://api.spotify.com/v1/audio-analysis/6BwEVjXikIn5HtjcZ3Vmdr,0.765,167721.0,0.687,6BwEVjXikIn5HtjcZ3Vmdr,5.69e-06,10.0,0.0796,-6.306,0.0,0.191,83.011,4.0,https://api.spotify.com/v1/tracks/6BwEVjXikIn5HtjcZ3Vmdr,audio_features,spotify:track:6BwEVjXikIn5HtjcZ3Vmdr,0.485,
0.263,https://api.spotify.com/v1/audio-analysis/6OuXYdo2VotwVcV9kEBqS9,0.746,173790.0,0.541,6OuXYdo2VotwVcV9kEBqS9,2.98e-06,10.0,0.19,-6.967,0.0,0.145,97.024,4.0,https://api.spotify.com/v1/tracks/6OuXYdo2VotwVcV9kEBqS9,audio_features,spotify:track:6OuXYdo2VotwVcV9kEBqS9,0.478,
0.0959,https://api.spotify.com/v1/audio-analysis/5fvdFwTusgGEqaxx20Ga9D,0.708,187500.0,0.866,5fvdFwTusgGEqaxx20Ga9D,6.72e-06,5.0,0.0694,-6.829,0.0,0.258,192.07,1.0,https://api.spotify.com/v1/tracks/5fvdFwTusgGEqaxx20Ga9D,audio_features,spotify:track:5fvdFwTusgGEqaxx20Ga9D,0.756,
0.0169,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,0.596,203418.0,0.854,2iUXsYOEPhVqEBwsqP70rE,0.0,7.0,0.124,-5.114,0.0,0.463,120.274,4.0,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,audio_features,spotify:track:2iUXsYOEPhVqEBwsqP70rE,0.152,
0.23,https://api.spotify.com/v1/audio-analysis/4jm5AHENFhFjz5m9kXgwQ9,0.76,165083.0,0.586,4jm5AHENFhFjz5m9kXgwQ9,6.12e-06,4.0,0.123,-8.341,0.0,0.0491,115.044,4.0,https://api.spotify.com/v1/tracks/4jm5AHENFhFjz5m9kXgwQ9,audio_features,spotify:track:4jm5AHENFhFjz5m9kXgwQ9,0.858,
0.00092,https://api.spotify.com/v1/audio-analysis/5nyR10uysfZhx3RuTaPbo1,0.703,165696.0,0.829,5nyR10uysfZhx3RuTaPbo1,1.43e-05,5.0,0.0972,-4.964,0.0,0.0335,122.098,4.0,https://api.spotify.com/v1/tracks/5nyR10uysfZhx3RuTaPbo1,audio_features,spotify:track:5nyR10uysfZhx3RuTaPbo1,0.902,
0.11,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,0.737,193227.0,0.86,5w9c2J52mkdntKOmRLeM2m,1.94e-06,8.0,0.0574,-2.652,0.0,0.0593,93.989,4.0,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,audio_features,spotify:track:5w9c2J52mkdntKOmRLeM2m,0.656,
0.354,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,0.68,231267.0,0.563,7dt6x5M1jzdTEt8oCbisTK,0.0,10.0,0.136,-5.843,1.0,0.0454,145.028,4.0,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,audio_features,spotify:track:7dt6x5M1jzdTEt8oCbisTK,0.374,
0.184,https://api.spotify.com/v1/audio-analysis/1lahfyqBPVvBIxf3XgmQmZ,0.807,186627.0,0.716,1lahfyqBPVvBIxf3XgmQmZ,0.0,10.0,0.097,-5.27,1.0,0.154,99.939,4.0,https://api.spotify.com/v1/tracks/1lahfyqBPVvBIxf3XgmQmZ,audio_features,spotify:track:1lahfyqBPVvBIxf3XgmQmZ,0.667,
0.299,https://api.spotify.com/v1/audio-analysis/2rbDhOo9Fh61Bbu23T2qCk,0.553,210200.0,0.502,2rbDhOo9Fh61Bbu23T2qCk,0.0,0.0,0.764,-5.972,1.0,0.0409,129.976,4.0,https://api.spotify.com/v1/tracks/2rbDhOo9Fh61Bbu23T2qCk,audio_features,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,0.296,
0.0302,https://api.spotify.com/v1/audio-analysis/1u95jvlRuiHZuA9BiuEmE0,0.941,112846.0,0.783,1u95jvlRuiHZuA9BiuEmE0,0.00141,1.0,0.0856,-3.737,1.0,0.0716,129.953,4.0,https://api.spotify.com/v1/tracks/1u95jvlRuiHZuA9BiuEmE0,audio_features,spotify:track:1u95jvlRuiHZuA9BiuEmE0,0.386,
0.122,https://api.spotify.com/v1/audio-analysis/78wRDr5Di0vdYdBfITOYVb,0.699,159370.0,0.815,78wRDr5Di0vdYdBfITOYVb,0.0,9.0,0.136,-5.208,0.0,0.367,97.914,4.0,https://api.spotify.com/v1/tracks/78wRDr5Di0vdYdBfITOYVb,audio_features,spotify:track:78wRDr5Di0vdYdBfITOYVb,0.595,
0.463,https://api.spotify.com/v1/audio-analysis/1ASfDW1PgHJ9g97T7B1a4J,0.492,224000.0,0.253,1ASfDW1PgHJ9g97T7B1a4J,3.94e-05,5.0,0.146,-12.679,1.0,0.0385,115.144,4.0,https://api.spotify.com/v1/tracks/1ASfDW1PgHJ9g97T7B1a4J,audio_features,spotify:track:1ASfDW1PgHJ9g97T7B1a4J,0.186,
0.149,https://api.spotify.com/v1/audio-analysis/2JvzF1RMd7lE3KmFlsyZD8,0.837,213594.0,0.364,2JvzF1RMd7lE3KmFlsyZD8,0.0,8.0,0.271,-11.713,1.0,0.276,123.984,4.0,https://api.spotify.com/v1/tracks/2JvzF1RMd7lE3KmFlsyZD8,audio_features,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,0.463,
0.245,https://api.spotify.com/v1/audio-analysis/152DVKl9x5rMk7PWfHcxyr,0.556,194439.0,0.599,152DVKl9x5rMk7PWfHcxyr,0.0,3.0,0.146,-6.98,0.0,0.102,125.745,5.0,https://api.spotify.com/v1/tracks/152DVKl9x5rMk7PWfHcxyr,audio_features,spotify:track:152DVKl9x5rMk7PWfHcxyr,0.757,
0.456,https://api.spotify.com/v1/audio-analysis/03x2rVJRFUrvwlfxoHd9Mo,0.567,174983.0,0.696,03x2rVJRFUrvwlfxoHd9Mo,0.0,9.0,0.113,-5.416,1.0,0.301,92.061,4.0,https://api.spotify.com/v1/tracks/03x2rVJRFUrvwlfxoHd9Mo,audio_features,spotify:track:03x2rVJRFUrvwlfxoHd9Mo,0.544,
0.254,https://api.spotify.com/v1/audio-analysis/6bHpZxyXnvkHeItfOxEJ6o,0.557,192000.0,0.58,6bHpZxyXnvkHeItfOxEJ6o,0.0,2.0,0.18,-6.799,0.0,0.0607,106.598,4.0,https://api.spotify.com/v1/tracks/6bHpZxyXnvkHeItfOxEJ6o,audio_features,spotify:track:6bHpZxyXnvkHeItfOxEJ6o,0.402,
0.151,https://api.spotify.com/v1/audio-analysis/3DGar7krWlmrXRFHBcQF6z,0.734,163636.0,0.765,3DGar7krWlmrXRFHBcQF6z,0.0,7.0,0.231,-5.562,1.0,0.0621,109.989,4.0,https://api.spotify.com/v1/tracks/3DGar7krWlmrXRFHBcQF6z,audio_features,spotify:track:3DGar7krWlmrXRFHBcQF6z,0.518,
0.328,https://api.spotify.com/v1/audio-analysis/6Hj9jySrnFppAI0sEMCZpJ,0.685,240051.0,0.692,6Hj9jySrnFppAI0sEMCZpJ,0.0,2.0,0.153,-5.122,1.0,0.0457,159.966,5.0,https://api.spotify.com/v1/tracks/6Hj9jySrnFppAI0sEMCZpJ,audio_features,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,0.578,
0.0236,https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy,0.884,232959.0,0.559,5IaHrVsrferBYDm0bDyABy,0.0,0.0,0.101,-7.442,1.0,0.12,97.994,4.0,https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy,audio_features,spotify:track:5IaHrVsrferBYDm0bDyABy,0.342,
0.314,https://api.spotify.com/v1/audio-analysis/4pUCKHjJ4Ijewc37rRrvHn,0.755,189052.0,0.858,4pUCKHjJ4Ijewc37rRrvHn,0.00318,2.0,0.301,-4.119,1.0,0.198,132.082,4.0,https://api.spotify.com/v1/tracks/4pUCKHjJ4Ijewc37rRrvHn,audio_features,spotify:track:4pUCKHjJ4Ijewc37rRrvHn,0.57,
0.0859,https://api.spotify.com/v1/audio-analysis/6Lu7LCf7t7V6X7i4NQywcT,0.489,196165.0,0.69,6Lu7LCf7t7V6X7i4NQywcT,0.0,8.0,0.288,-5.352,1.0,0.0856,98.0,4.0,https://api.spotify.com/v1/tracks/6Lu7LCf7t7V6X7i4NQywcT,audio_features,spotify:track:6Lu7LCf7t7V6X7i4NQywcT,0.651,
0.128,https://api.spotify.com/v1/audio-analysis/5nvPhsgDEqEHQ3bLTfqDsd,0.74,215690.0,0.533,5nvPhsgDEqEHQ3bLTfqDsd,0.0,7.0,0.0837,-6.083,1.0,0.0398,94.977,4.0,https://api.spotify.com/v1/tracks/5nvPhsgDEqEHQ3bLTfqDsd,audio_features,spotify:track:5nvPhsgDEqEHQ3bLTfqDsd,0.568,
0.284,https://api.spotify.com/v1/audio-analysis/4yF9erb9bMUIRXr6QdPgP4,0.724,197176.0,0.751,4yF9erb9bMUIRXr6QdPgP4,1.03e-06,8.0,0.0964,-4.144,0.0,0.0703,170.004,4.0,https://api.spotify.com/v1/tracks/4yF9erb9bMUIRXr6QdPgP4,audio_features,spotify:track:4yF9erb9bMUIRXr6QdPgP4,0.916,
,,,,,,,,,,,,,,,,,,
